,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
460,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,140.0,151.11111111111111,180.0
461,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,139.0,151.11111111111111,164.0
462,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,154.0,166.88888888888889,188.0
463,0.32750000000000007,0.6457444935117649,17.17965614399801,0.8876721383229116,0.5210306514199251,2.3192388155425117,138.0,190.0,255.0
464,0.030000000000000006,0.195441004761168,82.14605054680055,0.223606797749979,0.16329931618554522,0.5,142.0,161.75,201.0
465,0.8450000000000002,1.0372499290437251,66.69579239397295,1.7721402104144226,0.8116571366884773,7.680203820042827,137.0,176.75443786982248,255.0
466,0.12000000000000002,0.390882009522336,66.82477909532773,0.7537947139936555,0.21978158663065894,1.5828427124746192,138.0,158.4375,183.0
467,0.05500000000000001,0.2646283714200614,-51.39598399219768,0.27468990781342056,0.2564861087211979,0.7414213562373095,137.0,156.5909090909091,188.0
468,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,146.0,160.77777777777777,181.0
469,0.030000000000000006,0.195441004761168,0.0,0.223606797749979,0.16329931618554522,0.5,138.0,172.58333333333334,219.0
470,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,148.0,164.11111111111111,174.0
471,0.8500000000000002,1.0403141895720198,45.69107569320265,1.7499349817500218,0.8573717881858269,5.3920310216782985,137.0,181.8764705882353,243.0
472,0.28750000000000003,0.6050259243299905,80.22087284009571,1.0589846654477229,0.4208950137054081,2.8899494936611667,137.0,165.0086956521739,214.0
473,0.030000000000000006,0.195441004761168,82.14605054680055,0.223606797749979,0.16329931618554522,0.5,146.0,166.83333333333334,206.0
474,1.0825000000000002,1.174002473240927,46.805641360871185,1.7390068249724568,1.1006329637569907,8.826955262170047,137.0,180.5080831408776,254.0
475,130.25500000000002,12.87811387197204,67.90120680496682,35.98077669716186,8.368237334103389,640.1856056934325,137.0,198.20031860581167,255.0
476,0.10250000000000002,0.36125759969217835,69.44580407027723,0.48076481143948063,0.28562880798456947,1.182842712474619,139.0,180.41463414634146,252.0
477,3.755000000000001,2.1865531071713162,-57.86373302835909,3.2810410703328494,2.3581853819687106,25.910155108391486,137.0,183.01997336884153,255.0
478,0.11000000000000001,0.37424103185095553,7.827858160105354,0.5440965193193692,0.28796860907624583,1.2949747468305834,138.0,179.70454545454547,236.0
479,1.1075000000000002,1.187481703351337,81.64147159982807,2.1073311819634895,0.9958247053188449,7.38700576850888,137.0,162.95033860045146,232.0
480,0.037500000000000006,0.21850968611841584,0.0,0.28284271247461906,0.16329931618554522,0.6000000000000001,141.0,152.46666666666667,169.0
481,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,142.0,173.11111111111111,207.0
482,0.13000000000000003,0.40684289451282196,-2.896583564529331,0.5630280986570765,0.3140392680824253,1.3949747468305835,137.0,169.6346153846154,219.0
483,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,137.0,144.0,152.0
484,0.05000000000000001,0.25231325220201606,82.14605054680055,0.28284271247461906,0.223606797749979,0.7000000000000001,139.0,165.65,230.0
485,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,139.0,170.22222222222223,206.0
